"","series","time","actual","Method1","Method2","Method3","Method4","Method5"
"23457",652,21,2.32448933534204,5,6,4,7,4.93263445713745
"23458",652,22,4.85639631063008,5,6,4,7,5.05188699747388
"23459",652,23,4.79794001850828,5,6,4,7,5.03571891535253
"23460",652,24,5.7897238510633,5,6,4,7,5.06774403444491
"23461",652,25,5.80695273328864,5,6,4,7,4.90097485020663
"23462",652,26,4.2797630499459,5,6,4,7,4.73777146662987
"23463",652,27,3.2522606885802,5,6,4,7,4.85633665542745
"23464",652,28,6.25252337477819,5,6,4,7,4.96995455516979
"23465",652,29,5.46505586385633,5,6,4,7,5.01859972653059
"23466",652,30,3.68747949743847,5,6,4,7,4.98883063184896
"23467",652,31,3.88154566233963,5,6,4,7,5.10538478214674
"23468",652,32,4.64992316246544,5,6,4,7,5.18284581076593
"23469",652,33,3.13158617653258,5,6,4,7,5.07509830300505
"23470",652,34,4.56917457880888,5,6,4,7,4.98828229095481
"23471",652,35,5.48772084717121,5,6,4,7,4.81593756921127
"23472",652,36,3.39917303007535,5,6,4,7,5.18393170558495
"23473",653,1,3.74061941553639,5,6,4,7,4.83804464563342
"23474",653,2,4.65504765053075,5,6,4,7,4.91880967440867
"23475",653,3,4.81851499479085,5,6,4,7,4.89619147638489
"23476",653,4,3.63138069218378,5,6,4,7,4.83619020634806
"23477",653,5,4.74235039796019,5,6,4,7,4.90927961481637
"23478",653,6,5.89931395284165,5,6,4,7,4.87388765083508
"23479",653,7,5.45869358142627,5,6,4,7,5.17343378762081
"23480",653,8,5.42073865374094,5,6,4,7,4.99213434555614
"23481",653,9,6.01699566936612,5,6,4,7,4.87704341370666
"23482",653,10,3.72264230725861,5,6,4,7,5.06327028408302
"23483",653,11,3.57588214327249,5,6,4,7,5.04502797054638
"23484",653,12,2.97628876984417,5,6,4,7,4.93630510507161
"23485",653,13,5.38197033775018,5,6,4,7,5.02886795529357
"23486",653,14,4.0702240141463,5,6,4,7,4.94006329724484
"23487",653,15,4.54512251184447,5,6,4,7,4.93328770041009
"23488",653,16,5.33950985966454,5,6,4,7,5.04589337480444
"23489",653,17,6.05219041382741,5,6,4,7,5.18800260869712
"23490",653,18,5.77980387673039,5,6,4,7,5.01978560229521
"23491",653,19,3.83674251491041,5,6,4,7,5.04003687040163
"23492",653,20,4.97463219165159,5,6,4,7,4.84833733301879
"23493",653,21,5.15106379560044,5,6,4,7,4.83108512765395
"23494",653,22,5.97462738690989,5,6,4,7,5.07440261792013
"23495",653,23,4.26603443118855,5,6,4,7,5.05719423201286
"23496",653,24,5.69647217214532,5,6,4,7,4.99599007332342
"23497",653,25,3.80347367811086,5,6,4,7,4.90907846783487
"23498",653,26,5.5449157422941,5,6,4,7,5.07155470246419
"23499",653,27,5.03704309495528,5,6,4,7,5.00478172896145
"23500",653,28,3.06811210818701,5,6,4,7,4.93781161655025
"23501",653,29,6.40531086759476,5,6,4,7,5.05585294406337
"23502",653,30,5.05989261158027,5,6,4,7,4.92814940344157
"23503",653,31,5.91150791752826,5,6,4,7,4.97540488216391
"23504",653,32,3.60106913634789,5,6,4,7,4.93828853291176
"23505",653,33,4.38215032817403,5,6,4,7,4.83993945470927
"23506",653,34,5.50431315415264,5,6,4,7,5.07086763385136
"23507",653,35,6.05527795167188,5,6,4,7,4.96133181404497
"23508",653,36,5.0643183692847,5,6,4,7,4.83866063218405
"23509",654,1,4.63392333026107,5,6,4,7,5.13308486258534
"23510",654,2,4.48941964724287,5,6,4,7,5.12074893064889
"23511",654,3,4.76180048618214,5,6,4,7,4.94740918565917
"23512",654,4,6.24327214473679,5,6,4,7,4.84602738485248
"23513",654,5,4.60646833055756,5,6,4,7,5.08587950421519
"23514",654,6,4.02046416606756,5,6,4,7,4.95409172161399
"23515",654,7,5.51465120180073,5,6,4,7,4.94982487441752
"23516",654,8,5.45848494005882,5,6,4,7,4.75568558192303
"23517",654,9,5.52247982649568,5,6,4,7,5.04458572888421
"23518",654,10,5.58340813089814,5,6,4,7,4.98950053057672
"23519",654,11,6.85403232855334,5,6,4,7,5.01969093327493
"23520",654,12,4.47067868606224,5,6,4,7,4.90740779645348
"23521",654,13,7.32793163065334,5,6,4,7,5.10712326929309
"23522",654,14,4.25156849573791,5,6,4,7,5.00532726466278
"23523",654,15,5.57324842075533,5,6,4,7,4.96192726182466
"23524",654,16,4.17185250404855,5,6,4,7,4.98706904711752
"23525",654,17,5.17002151147205,5,6,4,7,5.17978835722479
"23526",654,18,5.20933831734169,5,6,4,7,4.91090565955831
"23527",654,19,4.06108816198632,5,6,4,7,5.0231596880272
"23528",654,20,6.68693001458122,5,6,4,7,5.02383204550476
"23529",654,21,5.65844631429411,5,6,4,7,5.09754493049881
"23530",654,22,5.60588444795711,5,6,4,7,4.93081581154048
"23531",654,23,5.51253556820814,5,6,4,7,5.01074720737471
"23532",654,24,5.66724357116398,5,6,4,7,5.05303646148443
"23533",654,25,3.80336138867864,5,6,4,7,4.89341634809839
"23534",654,26,6.67723914191138,5,6,4,7,5.04699493418061
"23535",654,27,5.20840298301469,5,6,4,7,4.88149198091443
"23536",654,28,3.26950305580869,5,6,4,7,4.74318896788231
"23537",654,29,3.67383683718838,5,6,4,7,5.14136923721259
"23538",654,30,6.7028434864269,5,6,4,7,4.97979142929221
"23539",654,31,4.98931517029122,5,6,4,7,4.94195217242029
"23540",654,32,5.11204808034599,5,6,4,7,4.8364708038742
"23541",654,33,4.79641798746317,5,6,4,7,5.03734480194197
"23542",654,34,6.46117854431872,5,6,4,7,4.81861633655668
"23543",654,35,6.6295532050941,5,6,4,7,5.11455325474216
"23544",654,36,8.08586554445237,5,6,4,7,4.90061316325845
"23545",655,1,4.37321188085482,5,6,4,7,5.05169363303082
"23546",655,2,6.07153431174612,5,6,4,7,4.98239080332335
"23547",655,3,5.0561690603136,5,6,4,7,5.02423634524694
"23548",655,4,5.06973587843609,5,6,4,7,5.0918854154622
"23549",655,5,4.79878953507508,5,6,4,7,4.94085338553558
"23550",655,6,5.41511069403797,5,6,4,7,5.14083040416099
"23551",655,7,5.40203440695758,5,6,4,7,5.00855646995827
"23552",655,8,2.58496269495049,5,6,4,7,4.97878837261098
"23553",655,9,5.09363354885729,5,6,4,7,4.93058800586374
"23554",655,10,4.31426392244172,5,6,4,7,4.96840556388327
"23555",655,11,6.24895295125936,5,6,4,7,5.23836752337538
"23556",655,12,6.98913406706113,5,6,4,7,5.22198099462093
"23557",655,13,5.77313023885333,5,6,4,7,5.19921365006865
"23558",655,14,5.23107709808886,5,6,4,7,4.88123672185153
"23559",655,15,6.12161920758344,5,6,4,7,5.06009048442724
"23560",655,16,3.40933193754577,5,6,4,7,4.94351789858886
"23561",655,17,5.69492299596206,5,6,4,7,4.91555037573972
"23562",655,18,4.3631997140316,5,6,4,7,4.86408361673755
"23563",655,19,5.28195051780251,5,6,4,7,5.01740426578598
"23564",655,20,3.881227795089,5,6,4,7,5.06938851280678
"23565",655,21,5.25523685189378,5,6,4,7,5.13392282868987
"23566",655,22,5.16118124887366,5,6,4,7,4.98132563931986
"23567",655,23,5.45430927232876,5,6,4,7,5.13692441460259
"23568",655,24,4.54798125100264,5,6,4,7,4.96039832351373
"23569",655,25,5.81142789788604,5,6,4,7,5.06858240958718
"23570",655,26,2.59617621847297,5,6,4,7,5.00341324982382
"23571",655,27,3.73229904952527,5,6,4,7,4.91519224543726
"23572",655,28,4.14245830243551,5,6,4,7,4.97456633612042
"23573",655,29,5.04495571166225,5,6,4,7,5.13301859613396
"23574",655,30,5.47150907747624,5,6,4,7,4.91722413908328
"23575",655,31,4.43517083833153,5,6,4,7,5.10595845396748
"23576",655,32,5.38511251979177,5,6,4,7,5.03334275994098
"23577",655,33,5.80146933489563,5,6,4,7,4.9883618675746
"23578",655,34,5.61130753436397,5,6,4,7,4.98091423946501
"23579",655,35,6.07980576696293,5,6,4,7,4.99202740602076
"23580",655,36,4.17825838951882,5,6,4,7,4.72754553672703
"23581",656,1,5.77124575601971,5,6,4,7,5.00986222064746
"23582",656,2,4.5910193027945,5,6,4,7,5.20494523958413
"23583",656,3,4.83529910320616,5,6,4,7,4.84345808587417
"23584",656,4,4.55932374983399,5,6,4,7,5.01160759508208
"23585",656,5,5.37469894671695,5,6,4,7,4.91833829673057
"23586",656,6,5.35330979840939,5,6,4,7,4.98095419842663
"23587",656,7,3.84451157344269,5,6,4,7,4.79388220104956
"23588",656,8,5.15590742225672,5,6,4,7,4.91541578531916
"23589",656,9,5.63590397402505,5,6,4,7,5.10710848158621
"23590",656,10,4.8699769813906,5,6,4,7,5.05244365460386
"23591",656,11,5.57235940143949,5,6,4,7,5.11451114442448
"23592",656,12,5.94777589766915,5,6,4,7,5.08666295184528
"23593",656,13,4.61864828127605,5,6,4,7,5.0412722614244
"23594",656,14,4.22485614651524,5,6,4,7,4.92290186437877
"23595",656,15,5.82891792198397,5,6,4,7,5.18177301863544
"23596",656,16,3.52619900758525,5,6,4,7,5.01683293362484
"23597",656,17,4.15066323701396,5,6,4,7,4.99063013235912
"23598",656,18,5.35640733772315,5,6,4,7,5.03343939481728
"23599",656,19,6.01273623111789,5,6,4,7,5.09154575131976
"23600",656,20,5.53423773569056,5,6,4,7,5.02693854900687
"23601",656,21,5.3845106011178,5,6,4,7,4.85492462934504
"23602",656,22,3.77595261189291,5,6,4,7,4.90741742964079
"23603",656,23,4.28708495428768,5,6,4,7,5.10970774358615
"23604",656,24,6.24164036299172,5,6,4,7,5.08666515020074
"23605",656,25,4.9667293473049,5,6,4,7,4.92172755868154
"23606",656,26,1.96529445555524,5,6,4,7,4.98849008247581
"23607",656,27,6.50153620989439,5,6,4,7,4.80718152848643
"23608",656,28,5.36399188373733,5,6,4,7,4.97135994893602
"23609",656,29,3.24033172515779,5,6,4,7,4.81393222374205
"23610",656,30,5.28128883067469,5,6,4,7,5.05940025358181
"23611",656,31,4.32247785204139,5,6,4,7,4.98127320205484
"23612",656,32,4.89204726568479,5,6,4,7,4.94340740570875
"23613",656,33,5.60772561989547,5,6,4,7,4.86499141035999
"23614",656,34,3.21617427405489,5,6,4,7,5.21352629846735
"23615",656,35,4.02954843590789,5,6,4,7,5.10766697027559
"23616",656,36,3.90156065554436,5,6,4,7,5.08560508877818
"23617",657,1,4.51958926398949,5,6,4,7,4.93086664727459
"23618",657,2,6.95372984115961,5,6,4,7,4.99920985541551
"23619",657,3,5.54037302257258,5,6,4,7,5.10850008555566
"23620",657,4,5.64714110956901,5,6,4,7,4.88621007086217
"23621",657,5,4.56165080591906,5,6,4,7,4.96777874799637
"23622",657,6,3.8625746853476,5,6,4,7,4.95179127711406
"23623",657,7,6.32505265005499,5,6,4,7,5.14424724319258
"23624",657,8,5.80650107040222,5,6,4,7,5.17832711247521
"23625",657,9,3.29412719451895,5,6,4,7,5.14187457172792
"23626",657,10,3.81804820693444,5,6,4,7,5.22311160722717
"23627",657,11,5.21455321430526,5,6,4,7,5.01000678436454
"23628",657,12,5.8339631630573,5,6,4,7,4.89261521992899
"23629",657,13,3.82463398388958,5,6,4,7,5.04659715535281
"23630",657,14,5.67877828745121,5,6,4,7,4.81287727665546
"23631",657,15,6.14255808221809,5,6,4,7,4.96606430346919
"23632",657,16,6.01985958827596,5,6,4,7,4.88547149722049
"23633",657,17,5.39559407420581,5,6,4,7,4.89708723910524
"23634",657,18,4.82992576612744,5,6,4,7,5.00911617416068
"23635",657,19,5.37120514364346,5,6,4,7,4.94626233398051
"23636",657,20,3.56474481824903,5,6,4,7,4.94209082954374
"23637",657,21,5.46742647220279,5,6,4,7,4.96064174881779
"23638",657,22,3.81951837543506,5,6,4,7,5.18627082320289
"23639",657,23,3.28098830417186,5,6,4,7,5.00776402050577
"23640",657,24,6.07037502828534,5,6,4,7,5.04602965553635
"23641",657,25,5.43366493063794,5,6,4,7,4.97185286033118
"23642",657,26,5.67834438893142,5,6,4,7,5.08513832263591
"23643",657,27,5.66034928481454,5,6,4,7,4.92448262020903
"23644",657,28,3.13629963290214,5,6,4,7,5.3027140201287
"23645",657,29,3.65770543376551,5,6,4,7,4.74069651707855
"23646",657,30,4.10574364203093,5,6,4,7,5.14748148076779
"23647",657,31,5.58673926899665,5,6,4,7,5.03187422957484
"23648",657,32,4.43858807856153,5,6,4,7,4.99987171526265
"23649",657,33,5.3656877020366,5,6,4,7,5.01064376019894
"23650",657,34,6.90801848740569,5,6,4,7,5.01852449013019
"23651",657,35,5.09352669067521,5,6,4,7,4.97008108488892
"23652",657,36,4.27589083719722,5,6,4,7,5.01707331994868
"23653",658,1,4.98441297758187,5,6,4,7,4.98795341913702
"23654",658,2,5.21658498147669,5,6,4,7,4.86628078402864
"23655",658,3,5.11020417565437,5,6,4,7,5.00016334997857
"23656",658,4,4.03260607172595,5,6,4,7,5.16537855526093
"23657",658,5,5.32453138512905,5,6,4,7,5.10964721642862
"23658",658,6,5.37628439772099,5,6,4,7,4.92034592106988
"23659",658,7,5.25695637241468,5,6,4,7,5.02721716413786
"23660",658,8,4.3093354185858,5,6,4,7,5.05135214843035
"23661",658,9,5.34706386326705,5,6,4,7,4.97567526095876
"23662",658,10,4.19368968906902,5,6,4,7,4.93051867128738
"23663",658,11,4.17011664511771,5,6,4,7,5.05234432728948
"23664",658,12,3.8357906507113,5,6,4,7,4.91714359678195
"23665",658,13,3.82991823621035,5,6,4,7,4.99690182721271
"23666",658,14,3.51117923593411,5,6,4,7,5.04516678977325
"23667",658,15,3.9950494545251,5,6,4,7,5.00716492139755
"23668",658,16,5.54789104176661,5,6,4,7,5.01770629944529
"23669",658,17,5.68641009733927,5,6,4,7,5.03889642484597
"23670",658,18,5.48510464003998,5,6,4,7,5.05994854206539
"23671",658,19,4.89149611272293,5,6,4,7,5.10309335400944
"23672",658,20,6.96878785818836,5,6,4,7,4.8582274974956
"23673",658,21,2.6939346936528,5,6,4,7,5.09157845854954
"23674",658,22,4.15035254153703,5,6,4,7,5.09015383104336
"23675",658,23,5.49837382746547,5,6,4,7,4.78999815393971
"23676",658,24,5.64480540245212,5,6,4,7,4.77064317840784
"23677",658,25,5.64015528292024,5,6,4,7,5.17511421040521
"23678",658,26,5.6580596972314,5,6,4,7,4.90902633727826
"23679",658,27,2.93862758111141,5,6,4,7,5.15170046679039
"23680",658,28,4.89623919604773,5,6,4,7,4.99989419732897
"23681",658,29,5.5012779554867,5,6,4,7,4.89084499733107
"23682",658,30,5.12505362864629,5,6,4,7,5.06650290740925
"23683",658,31,4.3528329482252,5,6,4,7,4.97754541539223
"23684",658,32,2.94829590015912,5,6,4,7,4.99502549786382
"23685",658,33,5.24153350268856,5,6,4,7,4.81878078159935
"23686",658,34,6.9878862651558,5,6,4,7,5.13347182796829
"23687",658,35,1.9549856658173,5,6,4,7,5.1979130897537
"23688",658,36,6.0858451195853,5,6,4,7,5.05021161097508
"23689",659,1,4.64351061802949,5,6,4,7,4.94674420938079
"23690",659,2,6.13269244341672,5,6,4,7,5.10427291328674
"23691",659,3,5.8704256776374,5,6,4,7,4.97145037030828
"23692",659,4,7.51513218796821,5,6,4,7,4.90567373832192
"23693",659,5,4.4172751524847,5,6,4,7,4.96452199712313
"23694",659,6,5.66468428371772,5,6,4,7,4.8867072431116
"23695",659,7,6.41673003363947,5,6,4,7,4.88624169865755
"23696",659,8,3.49944265216893,5,6,4,7,5.02309025845827
"23697",659,9,3.60505905979941,5,6,4,7,5.10220050802535
"23698",659,10,5.92650020064082,5,6,4,7,4.82434962235052
"23699",659,11,3.07663994201286,5,6,4,7,5.0955085720406
"23700",659,12,4.08183633378764,5,6,4,7,4.93540361633694
"23701",659,13,6.46090286949147,5,6,4,7,5.00101078830871
"23702",659,14,4.82021396334641,5,6,4,7,4.75825793513611
"23703",659,15,4.96106535647689,5,6,4,7,4.91987585753664
"23704",659,16,5.86017008373467,5,6,4,7,4.93205563658592
"23705",659,17,5.83936651850788,5,6,4,7,5.20830943924604
"23706",659,18,5.75851454265791,5,6,4,7,5.01918987853871
"23707",659,19,4.33293827539924,5,6,4,7,4.98092453358271
"23708",659,20,4.94643123474915,5,6,4,7,4.88297510902853
"23709",659,21,5.02896794850307,5,6,4,7,5.04538894684122
"23710",659,22,5.28244971770205,5,6,4,7,4.91728610181893
"23711",659,23,4.69780519718027,5,6,4,7,4.87276396502756
"23712",659,24,5.29595576788537,5,6,4,7,5.0156482441665
"23713",659,25,4.58618921279953,5,6,4,7,5.0954923525862
"23714",659,26,5.28639951558627,5,6,4,7,4.93471199218582
"23715",659,27,5.49717505927212,5,6,4,7,4.94606034335264
"23716",659,28,5.00778636433284,5,6,4,7,4.9551783718235
"23717",659,29,5.17476313941517,5,6,4,7,4.88388584172028
"23718",659,30,6.1568483642749,5,6,4,7,5.01082161329088
"23719",659,31,4.58771632740004,5,6,4,7,5.04919830707841
"23720",659,32,3.97926893763691,5,6,4,7,5.05395028170551
"23721",659,33,3.73951768440691,5,6,4,7,4.97246943947052
"23722",659,34,4.49764678638943,5,6,4,7,5.05440564453363
"23723",659,35,6.03715776678648,5,6,4,7,4.96610380831238
"23724",659,36,2.50795366788846,5,6,4,7,4.94023388968289
"23725",660,1,5.10673065097465,5,6,4,7,4.91088904078796
"23726",660,2,6.09853614972141,5,6,4,7,4.92471854939155
"23727",660,3,5.04426881201941,5,6,4,7,5.01792144233458
"23728",660,4,4.56863331514579,5,6,4,7,4.98786096852691
"23729",660,5,4.07256251470609,5,6,4,7,5.0420657214763
"23730",660,6,3.87762556713778,5,6,4,7,4.97471978120039
"23731",660,7,4.67534340960358,5,6,4,7,5.05904040255637
"23732",660,8,5.61112984333794,5,6,4,7,4.95180557870916
"23733",660,9,5.88821536903207,5,6,4,7,5.06868143535512
"23734",660,10,5.23794788021613,5,6,4,7,4.98555202038705
"23735",660,11,3.95526577403916,5,6,4,7,5.04138201805301
"23736",660,12,3.45420584404187,5,6,4,7,4.93619846886216
"23737",660,13,3.50826920983025,5,6,4,7,5.09710144320081
"23738",660,14,4.45232104272677,5,6,4,7,4.99680581241168
"23739",660,15,4.19448464518865,5,6,4,7,5.14400841097884
"23740",660,16,4.47233199616685,5,6,4,7,4.93509736150875
"23741",660,17,5.94121683107968,5,6,4,7,4.83453743085286
"23742",660,18,4.57097413466015,5,6,4,7,5.0023521058744
"23743",660,19,6.3207913571458,5,6,4,7,5.13304736856027
"23744",660,20,3.7489544533799,5,6,4,7,4.89053034933062
"23745",660,21,4.64547901194351,5,6,4,7,5.00913329603877
"23746",660,22,1.6326651792237,5,6,4,7,5.09964018852674
"23747",660,23,3.24760785262137,5,6,4,7,4.93275794241337
"23748",660,24,5.76793064922448,5,6,4,7,4.93763259081908
"23749",660,25,5.56826669386221,5,6,4,7,5.09649171843679
"23750",660,26,3.92668883796395,5,6,4,7,5.12089753498164
"23751",660,27,4.09719280778418,5,6,4,7,5.2430896141597
"23752",660,28,4.01988460834042,5,6,4,7,5.12620235013514
"23753",660,29,3.3701986057315,5,6,4,7,5.06802171110773
"23754",660,30,3.20954143814374,5,6,4,7,4.89553234554176
"23755",660,31,3.6081492056181,5,6,4,7,5.01111421232345
"23756",660,32,5.0427560876472,5,6,4,7,5.00666353535927
"23757",660,33,4.90775529542532,5,6,4,7,5.04442646745317
"23758",660,34,4.39716567859468,5,6,4,7,4.93908158856561
"23759",660,35,4.90591709259984,5,6,4,7,5.09358268446121
"23760",660,36,5.04616260795093,5,6,4,7,5.02744464477208
"23761",661,1,5.15707676126664,5,6,4,7,5.03933974974689
"23762",661,2,5.4466966291603,5,6,4,7,4.8712610688891
"23763",661,3,4.02756163405934,5,6,4,7,4.85685452342184
"23764",661,4,5.0238327522896,5,6,4,7,4.92271928319867
"23765",661,5,5.17684533684807,5,6,4,7,5.08985670022364
"23766",661,6,4.58185330505647,5,6,4,7,5.10662451739602
"23767",661,7,5.90731304678006,5,6,4,7,5.08006658399632
"23768",661,8,4.79539388180904,5,6,4,7,5.0413269525879
"23769",661,9,5.21551773128939,5,6,4,7,5.02548312978124
"23770",661,10,3.82470766575977,5,6,4,7,4.92821278747208
"23771",661,11,5.08298909120091,5,6,4,7,5.01862480267946
"23772",661,12,4.40049581461776,5,6,4,7,5.14282025489389
"23773",661,13,7.61433680470077,5,6,4,7,5.1583611573611
"23774",661,14,2.56021390025487,5,6,4,7,4.97204397405227
"23775",661,15,5.3530872927368,5,6,4,7,4.99007704370991
"23776",661,16,3.95861302913873,5,6,4,7,4.9763301077671
"23777",661,17,3.20746317300803,5,6,4,7,4.94615947002269
"23778",661,18,7.28830068043388,5,6,4,7,5.1531127379857
"23779",661,19,3.67773862669559,5,6,4,7,5.10886662319897
"23780",661,20,4.45210139024094,5,6,4,7,5.0237830982233
"23781",661,21,5.83997310968287,5,6,4,7,4.93395792873282
"23782",661,22,3.9372009563359,5,6,4,7,5.03505881114255
"23783",661,23,5.58594838158912,5,6,4,7,4.98405414922279
"23784",661,24,7.72264597786521,5,6,4,7,4.98816272920373
"23785",661,25,5.14755002942252,5,6,4,7,5.11722844031863
"23786",661,26,4.44968085829887,5,6,4,7,5.03078054329353
"23787",661,27,4.53415419473347,5,6,4,7,4.99606464380454
"23788",661,28,4.22386625529013,5,6,4,7,5.07116516425063
"23789",661,29,5.67283595994774,5,6,4,7,5.16432715467343
"23790",661,30,4.1510347200115,5,6,4,7,4.92751312719062
"23791",661,31,4.86282190645581,5,6,4,7,4.90378732307716
"23792",661,32,4.34379940563707,5,6,4,7,4.94441834862839
"23793",661,33,6.36707927982293,5,6,4,7,5.09527006470689
"23794",661,34,5.32175264603565,5,6,4,7,5.17010458128405
"23795",661,35,5.58409289761117,5,6,4,7,4.89668429566351
"23796",661,36,2.64162071506591,5,6,4,7,4.98169593079555
"23797",662,1,4.59308184747829,5,6,4,7,4.91308099116592
"23798",662,2,5.10045168900842,5,6,4,7,4.94207183198083
"23799",662,3,5.88019855719409,5,6,4,7,4.92468948593188
"23800",662,4,4.49619430097586,5,6,4,7,4.99872302497327
"23801",662,5,4.72763554012068,5,6,4,7,5.03751321308035
"23802",662,6,5.42248840592314,5,6,4,7,4.94088162613006
"23803",662,7,3.52396341791626,5,6,4,7,5.02404478635045
"23804",662,8,4.62441195412971,5,6,4,7,5.0116449149399
"23805",662,9,3.70163137168372,5,6,4,7,5.09937789170683
"23806",662,10,5.40422558482881,5,6,4,7,5.00548626377162
"23807",662,11,3.4604707266417,5,6,4,7,5.11183422824266
"23808",662,12,6.6769871007152,5,6,4,7,4.91927129311765
"23809",662,13,4.76445040948686,5,6,4,7,4.9831132638092
"23810",662,14,6.22977408137575,5,6,4,7,4.82734073195062
"23811",662,15,7.19533082548022,5,6,4,7,5.0511220346686
"23812",662,16,4.54483107378342,5,6,4,7,4.87644799477522
"23813",662,17,3.27459495243466,5,6,4,7,4.94357039234101
"23814",662,18,6.14844330704306,5,6,4,7,4.95319315351058
"23815",662,19,5.16620976235562,5,6,4,7,5.00772379256879
"23816",662,20,5.05088227159402,5,6,4,7,5.03420224039786
"23817",662,21,6.93355885997741,5,6,4,7,5.11577160723289
"23818",662,22,6.46477465295136,5,6,4,7,4.94383712617122
"23819",662,23,3.55981401775806,5,6,4,7,5.02757938558611
"23820",662,24,4.98981355251476,5,6,4,7,5.29377717722861
"23821",662,25,4.04846344170004,5,6,4,7,5.12829046383473
"23822",662,26,3.14269820912735,5,6,4,7,5.05508865988402
"23823",662,27,6.80471086123171,5,6,4,7,5.04398039540694
"23824",662,28,4.87815366983202,5,6,4,7,5.34667305320155
"23825",662,29,6.34193836988166,5,6,4,7,4.91739238800992
"23826",662,30,3.64330197481184,5,6,4,7,4.96390987747287
"23827",662,31,6.41375809949953,5,6,4,7,4.97153249753088
"23828",662,32,4.09931235543577,5,6,4,7,5.07321837903911
"23829",662,33,6.6019494030728,5,6,4,7,4.85369784450469
"23830",662,34,2.20296211161175,5,6,4,7,5.09414896972373
"23831",662,35,4.20309627146265,5,6,4,7,4.97613886261495
"23832",662,36,5.94966252687848,5,6,4,7,5.01934599854373
"23833",663,1,2.95975526926606,5,6,4,7,4.98282372339401
"23834",663,2,5.20248689748857,5,6,4,7,4.92581428300068
"23835",663,3,5.58447417793154,5,6,4,7,5.13380504083779
"23836",663,4,5.32873077066295,5,6,4,7,5.04250124464898
"23837",663,5,5.06538312452021,5,6,4,7,5.0538979918234
"23838",663,6,5.69010810910322,5,6,4,7,4.95618982069301
"23839",663,7,4.82686339174484,5,6,4,7,4.8689508448499
"23840",663,8,4.08426983441327,5,6,4,7,5.0234272956029
"23841",663,9,4.41064199499264,5,6,4,7,5.06418358116127
"23842",663,10,4.22458151123581,5,6,4,7,4.94201820955014
"23843",663,11,5.49291184580277,5,6,4,7,4.92548141778134
"23844",663,12,7.26754006921875,5,6,4,7,5.05419611692628
"23845",663,13,5.06311485308404,5,6,4,7,4.92951687131175
"23846",663,14,5.04260823722321,5,6,4,7,5.15709739290331
"23847",663,15,7.23479956109898,5,6,4,7,4.98988411798893
"23848",663,16,4.5601392845274,5,6,4,7,5.11738788030033
"23849",663,17,6.41623123144134,5,6,4,7,5.04162516224063
"23850",663,18,3.50018443342419,5,6,4,7,4.96088075789995
"23851",663,19,3.4094435562924,5,6,4,7,4.94808016572392
"23852",663,20,3.39798764976811,5,6,4,7,5.06791005833063
"23853",663,21,4.05447896847558,5,6,4,7,5.13043191786138
"23854",663,22,4.27875493974225,5,6,4,7,5.07206248341055
"23855",663,23,5.37215737248711,5,6,4,7,4.99895386732324
"23856",663,24,5.02688882967914,5,6,4,7,5.08731459771103
"23857",663,25,5.78414493463721,5,6,4,7,5.007622477512
"23858",663,26,5.49213253714324,5,6,4,7,4.84861298267193
"23859",663,27,6.78231281885149,5,6,4,7,4.98640567174818
"23860",663,28,6.31744150759398,5,6,4,7,4.85724933959465
"23861",663,29,5.66443743965742,5,6,4,7,4.97909043336522
"23862",663,30,5.99697132335649,5,6,4,7,4.95660622821487
"23863",663,31,5.66332457456618,5,6,4,7,5.02830327669788
"23864",663,32,3.77446870346572,5,6,4,7,5.0241725099443
"23865",663,33,6.47648449071647,5,6,4,7,5.08042490621159
"23866",663,34,5.08918981151503,5,6,4,7,5.10261158200829
"23867",663,35,6.0682061949303,5,6,4,7,5.04927657426188
"23868",663,36,6.22025249703387,5,6,4,7,5.04912486281744
"23869",664,1,5.38945497290776,5,6,4,7,5.02839117158973
"23870",664,2,5.11671461265511,5,6,4,7,4.9043347951212
"23871",664,3,6.33643507721403,5,6,4,7,4.89752964544987
"23872",664,4,3.28248366995021,5,6,4,7,4.90944069812499
"23873",664,5,3.75807635351426,5,6,4,7,4.97263863644753
"23874",664,6,3.67666737497279,5,6,4,7,4.83543677678382
"23875",664,7,4.04930173225108,5,6,4,7,4.90079989913682
"23876",664,8,5.5211068235317,5,6,4,7,5.12518451564126
"23877",664,9,3.73079621792724,5,6,4,7,5.13083141703563
"23878",664,10,4.11677434034936,5,6,4,7,5.13362253498606
"23879",664,11,5.99999054375367,5,6,4,7,5.16085420773367
"23880",664,12,5.76285959717724,5,6,4,7,4.99153291226552
"23881",664,13,4.60239200475043,5,6,4,7,4.94265121962821
"23882",664,14,6.68659970672828,5,6,4,7,5.07379751819797
"23883",664,15,5.35124210909312,5,6,4,7,4.86807358073958
"23884",664,16,5.94947694330403,5,6,4,7,4.94888454601059
"23885",664,17,4.01364480159724,5,6,4,7,5.17000253363789
"23886",664,18,4.57871534859861,5,6,4,7,5.02730073169194
"23887",664,19,4.86895066404237,5,6,4,7,4.9614457249262
"23888",664,20,5.14677258805,5,6,4,7,4.92555056928959
"23889",664,21,4.82333967611251,5,6,4,7,5.08288204280172
"23890",664,22,4.91279559631706,5,6,4,7,4.9483994952894
"23891",664,23,4.47778945087335,5,6,4,7,5.1371079172635
"23892",664,24,5.55952828306479,5,6,4,7,4.93525883303026
